Year,Name,Position,Institution,SubInstitution,Education,AffiliationId,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
2018,"Leonard C. Achan, RN, ANP",Trustee,Adelphi University,,Adelphi 1999 BSN; NYU MA,71965598.0,188429.0,True,,,,Trustee
2018,"Dr. William Tenet, FACC",Trustee,Adelphi University,,Adelphi 1975,71965598.0,188429.0,True,,,,Trustee
2018,Helene R. Sullivan,Trustee,Adelphi University,,Adelphi 1979 BBA,71965598.0,188429.0,True,,,,Trustee
2018,Robert B. Willumstad,Trustee,Adelphi University,,Adelphi BA,71965598.0,188429.0,True,,,,Trustee
2018,Patrick S. Smalley,Trustee,Adelphi University,,,71965598.0,188429.0,True,,,,Trustee
2018,Lois Carter Schlissel,Secretary,Adelphi University,Meyer Suozzi English & Klein Pc,SUNY (Oswego) 1972 BA; Buffalo 1975 JD,71965598.0,188429.0,True,,,,Other Board Member
2018,Paul J. Salerno,Trustee,Adelphi University,,,71965598.0,188429.0,True,,,,Trustee
2018,"Dr. Christine Marie ""Chris"" Riordan",Ex Officio Trustee,Adelphi University,,,71965598.0,188429.0,True,,,,"Trustee, Ex Officio"
2018,Marc S. Strachan,Trustee,Adelphi University,,Adelphi 1981 BBA,71965598.0,188429.0,True,,,,Trustee
2018,Peter Principato,Trustee,Adelphi University,,,71965598.0,188429.0,True,,,,Trustee
2018,Marc N. Duber,Vice Chairman,American University,,American U 1981 BS,181401687.0,131159.0,True,,,,Board Vice President
2018,Jack C. Cassell,Chairman,American University,,American U 1977 BA,181401687.0,131159.0,True,,,,Board President
2018,Kim Cape,Ex Officio Trustee,American University,,,181401687.0,131159.0,True,,,,"Trustee, Ex Officio"
2018,Sylvia Mathews Burwell,Ex Officio Trustee,American University,,,181401687.0,131159.0,True,,,,"Trustee, Ex Officio"
2018,Stephanie Bennett-Smith,Trustee,American University,,"New Mexico BA, MA; Iowa 1973 PhD",181401687.0,131159.0,True,,,,Trustee
2018,Hani M. S. Farsi,Trustee,American University,,American U BA,181401687.0,131159.0,True,,,,Trustee
2018,Gerald Bruce Lee,Trustee,American University,,American U 1973 BA: Washington College of Law 1976 JD,181401687.0,131159.0,True,,,,Trustee
2018,Gina Ferguson Adams,Trustee,American University,,American U 1980 BA: Howard U 1983 JD; Georgetown 1987 LLM,181401687.0,131159.0,True,,,,Trustee
2018,Janice Menke Abraham,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2018,Margery Kraus,Trustee,American University,,"American U 1967 BA, 1971 MA",181401687.0,131159.0,True,,,,Trustee
2018,LaTrelle Easterling,Ex Officio Trustee,American University,,,181401687.0,131159.0,True,,,,"Trustee, Ex Officio"
2018,Gary M. Abramson,Trustee,American University,,American U 1968 BA,181401687.0,131159.0,True,,,,Trustee
2018,Todd A. Eisenstadt,Faculty Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2018,Alan L. Meltzer,Trustee,American University,,American U 1973,181401687.0,131159.0,True,,,,Trustee
2018,Pamela M. Deese,Trustee,American University,,American U 1980 BS: Washington College of Law 1983 JD,181401687.0,131159.0,True,,,,Trustee
2018,Valentina Fernandez,Student Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2018,Betsy Mangone,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2018,Thomas A. Gottschalk,Trustee,American University,,Earlham 1964 BA: Chicago 1967 JD,181401687.0,131159.0,True,,,,Trustee
2018,David Trone,Trustee,American University,,Furman 1977 BA; Wharton 1985 MBA,181401687.0,131159.0,True,,,,Trustee
2018,"Jeffrey A""Jeff"" Sine",Trustee,American University,,American U 1976 BA; USC JD,181401687.0,131159.0,True,,,,Trustee
2018,Peter L. Scher,Trustee,American University,,American U 1983 BA; Washington College of Law 1987 JD,181401687.0,131159.0,True,,,,Trustee
2018,Fernando Lewis Navarro,Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2018,Arthur J. Rothkopf,Trustee,American University,,Lafayette 1955 AB; Harvard 1958 JD,181401687.0,131159.0,True,,,,Trustee
2018,Ross B. Levinsohn,Trustee,American University,,American U 1985 BA,181401687.0,131159.0,True,,,,Trustee
2018,Charles H. Lydecker,Trustee,American University,,American U 1985 BA,181401687.0,131159.0,True,,,,Trustee
2018,Larry Engel,Faculty Trustee,American University,,,181401687.0,131159.0,True,,,,Trustee
2018,"Dr. Loren Hamel, MD",Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Daniel R. Jackson,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Sandra K. Johnson,Trustee,Andrews University,,Andrews; Rollins MBA,102298084.0,168740.0,True,,,,Trustee
2018,Fred M. Manchur,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Dr. Valerie Bonita Lee,Trustee,Andrews University,,Atlantic Union BA; Andrews MA; Ohio State PhD,102298084.0,168740.0,True,,,,Trustee
2018,"Dr. Ernesto ""Ernie"" Medina, Jr",Trustee,Andrews University,,Andrews 1967,102298084.0,168740.0,True,,,,Trustee
2018,R. Clifford Jones,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Dr. Andrea Luxton,Secretary of the Board,Andrews University,,,102298084.0,168740.0,True,,,,Other Board Member
2018,Debbi J. Christensen,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Linda Fuchs,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,John Freedman,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Michael G. Edge,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Andrew Coetzee,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Dr. Lisa M. Beardsley-Hardy,Trustee,Andrews University,,Loma Linda 1983 MPH; Hawaii 1989 PhD; Claremont Grad 2006 MBA,102298084.0,168740.0,True,,,,Trustee
2018,Vonda Douglas-Nikitin,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Lynn S. Gray,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Jay Gallimore,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Ron Aguilera,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Paul A. Stokstad,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,"Dr. Ted N. C. Wilson, PhD",Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Dana L. Wales,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Leon Slikkers,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Gary Thurber,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Steven Poenitz,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Edward E. Zinke,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Rebekah Wang Cheng,Trustee,Andrews University,,Loma Linda 1978 MD,102298084.0,168740.0,True,,,,Trustee
2018,J. Raymond Wahlen II,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,"David ""Dave"" Weigley",Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Maurice R. Valentine II,Vice Chair,Andrews University,,,102298084.0,168740.0,True,,,,Board Vice President
2018,David R. Rowe,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,"Dr. Judith L. ""Judy"" Storfjell, RN",Trustee,Andrews University,,"Walla Walla Col BS; Michigan MS, PhD",102298084.0,168740.0,True,,,,Trustee
2018,Janelle Randall,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Juan R. Prestol-Puesan,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Glynn Scott,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,"Dr. Ron C. Smith, PhD",Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,"Dr. G. T. Ng, PhD",Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,Bradley Tait,Trustee,Andrews University,,,102298084.0,168740.0,True,,,,Trustee
2018,"James R. ""Jim"" Pratt III",Trustee,Auburn University,,Auburn 1972 BA; Cumberland 1978,82497590.0,100858.0,True,,,,Trustee
2018,"Ben Tom ""B.T."" Roberts",Trustee,Auburn University,,Auburn 1988 BBA,82497590.0,100858.0,True,,,,Trustee
2018,Kay Ivey,Ex Officio President,Auburn University,,Auburn 1967 BS,82497590.0,100858.0,True,,,,"Board President, Ex Officio"
2018,D. Gaines Lanier,Trustee,Auburn University,,Auburn 1974 BS,82497590.0,100858.0,True,,,,Trustee
2018,Charles D. McCrary,At Large Member,Auburn University,,Auburn 1973 BSME; Birmingham 1978 JD,82497590.0,100858.0,True,,,,Trustee
2018,"Michael A. ""Mike"" DeMaioribus",Trustee,Auburn University,,"Auburn 1976 BS, 1977 MSEE",82497590.0,100858.0,True,,,,Trustee
2018,"Elizabeth H. ""Liz"" Huntley",Trustee,Auburn University,,Auburn 1993 BS; Alabama 1997 JD,82497590.0,100858.0,True,,,,Trustee
2018,James W. Rane,Trustee,Auburn University,,Auburn BS; Cumberland JD,82497590.0,100858.0,True,,,,Trustee
2018,"GEN Lloyd J. Austin III, USA (Ret)",At Large Member,Auburn University,,West Point 1975 BS; Auburn MEd; Webster MA,82497590.0,100858.0,True,,,,Trustee
2018,M. Clark Sahlie,Trustee,Auburn University,,,82497590.0,100858.0,True,,,,Trustee
2018,"James H. ""Jimmy"" Sanford",Trustee,Auburn University,,"Auburn 1968 BSBA, 1971 MS",82497590.0,100858.0,True,,,,Trustee
2018,Sarah B. Newton,Trustee,Auburn University,,Auburn 1974 BS; Alabama 1978 MAED,82497590.0,100858.0,True,,,,Trustee
2018,Raymond J. Harbert,At Large Member,Auburn University,,Auburn 1982,82497590.0,100858.0,True,,,,Trustee
2018,K. Wayne Smith,At Large Member,Auburn University,,"Auburn 1968 BS, 1969 MS; Trinity U 1971 MS",82497590.0,100858.0,True,,,,Trustee
2018,"Robert ""Bob"" Dumas",Trustee,Auburn University,,Auburn 1976,82497590.0,100858.0,True,,,,Trustee
2018,Quentin P. Riggins,At Large Member,Auburn University,,,82497590.0,100858.0,True,,,,Trustee
2018,Matt Momper,Trustee,Ball State University,,Ball State 1983 BS; Drake 1984 MBA,198089087.0,150136.0,True,,,,Trustee
2018,Brian A. Gallagher,Trustee,Ball State University,,Ball State 1981 BS; Emory 1992 MBA,198089087.0,150136.0,True,,,,Trustee
2018,Jean Ann Harcourt,Trustee,Ball State University,,Ball State BBA,198089087.0,150136.0,True,,,,Trustee
2018,"Michael D. ""Mike"" McDaniel",Trustee,Ball State University,,"Ball State 1973 BS, 1979 MPA",198089087.0,150136.0,True,,,,Trustee
2018,E. Renae Conley,Vice Chair,Ball State University,,"Ball State 1980 BAcc, 1982 MBA",198089087.0,150136.0,True,,,,Board Vice President
2018,Richard J. Hall,Chair,Ball State University,,Ball State 1989 BS; Northwestern 1992 JD,198089087.0,150136.0,True,,,,Board President
2018,Thomas C. Bracken,Secretary,Ball State University,,Stanford; Chicago MBA,198089087.0,150136.0,True,,,,Other Board Member
2018,R. Wayne Estopinal,Trustee,Ball State University,,Ball State 1979 BS,198089087.0,150136.0,True,,,,Trustee
2018,Marlene Jacocks,Student Trustee,Ball State University,,,198089087.0,150136.0,True,,,,Trustee
2018,James Cary Gray,Regent,Baylor University,,"Baylor 1979 BA, 1980 BAcc, 1983 JD",157394403.0,223232.0,True,,,,Regent
2018,Andrea Dixon,Regent,Baylor University,,Baylor 1988 BA; Harvard 1992 JD,157394403.0,223232.0,True,,,,Regent
2018,David Harlan Harper,Regent,Baylor University,,Baylor 1988 BBA; Harvard 1991 JD,157394403.0,223232.0,True,,,,Regent
2018,Larry P. Heard,Regent,Baylor University,,Baylor BBA,157394403.0,223232.0,True,,,,Regent
2018,Jerry K. Clements,Regent,Baylor University,,Texas Christian 1975 BS; Baylor 1981 JD,157394403.0,223232.0,True,,,,Regent
2018,William Brett Beene,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,C. Clifton Robinson,Regent,Baylor University,,Baylor 1963 BBA,157394403.0,223232.0,True,,,,Regent
2018,"Randolph L. ""Randy"" Pullin",Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Mark A. McCollum,Regent,Baylor University,,Baylor 1980 BBA,157394403.0,223232.0,True,,,,Regent
2018,"Ronald Dean ""Ron"" Murff, CPA",Regent,Baylor University,,Baylor BBA,157394403.0,223232.0,True,,,,Regent
2018,Mark Rountree,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Emily Neel,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Dr. Dennis Ray Wiles,Regent,Baylor University,,"Alabama Birmingham 1981 BA: Southwestern Baptist 1985 MDiv, 1992 PhD",157394403.0,223232.0,True,,,,Regent
2018,"William K. Robbins, Jr",Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Shelley Giglio,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Richard S. Willis,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Wayne Fisher,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Mark E. Lovvorn,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,"William S. ""Bill"" Simon",Regent,Baylor University,,"Connecticut BA, MBA",157394403.0,223232.0,True,,,,Regent
2018,Jennifer Walker Elrod,Regent,Baylor University,,Baylor 1988 BA; Harvard 1992 JD,157394403.0,223232.0,True,,,,Regent
2018,"W. D""Dan"" Hord Ill",Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Milton Hixson,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Jeffrey D. Reeter,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Mark V. Hurd,Regent,Baylor University,,Baylor 1979 BBA,157394403.0,223232.0,True,,,,Regent
2018,Ronald L. Wilson,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Julie Hermansen Turner,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Daniel S. Thomas,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Miles Jay Allison,Regent,Baylor University,,"Baylor 1978 BBA, 1980 MS, 1981 JD",157394403.0,223232.0,True,,,,Regent
2018,Kim Stevens,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Neal Jeffrey,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,"Robert E. ""Bob"" Beauchamp",Regent,Baylor University,,Texas 1982 BBA: Houston Baptist 1987 MS,157394403.0,223232.0,True,,,,Regent
2018,Linda Jean Brian,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,"Kenneth Q. ""Ken"" Carlile",Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Daniel H. Chapman,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,"Joel T. Allison, FACHE",Regent,Baylor University,,Baylor 1970 BA; Trinity U 1973 MS,157394403.0,223232.0,True,,,,Regent
2018,Philip W. Stewart,Regent,Baylor University,,,157394403.0,223232.0,True,,,,Regent
2018,Stanley Jantz,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Jerry Reub,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,G. Bradley Cole,Trustee,Biola University,,Biola 1978 BS; San Jose State MBA,152479009.0,110097.0,True,,,,Trustee
2018,David Mitchell,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Danny Ro,Trustee,Biola University,,Biola BA; Dallas Sem MTh,152479009.0,110097.0,True,,,,Trustee
2018,John Siefker,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Dwight Hanger,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Promod Haque,Trustee,Biola University,,Northwestern 1976 PhD. 1981 MBA,152479009.0,110097.0,True,,,,Trustee
2018,David Kinnaman,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Dean VandeKamp,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Adam Edgerly,Trustee,Biola University,,"Biola BA, MA; Emory MBA",152479009.0,110097.0,True,,,,Trustee
2018,Kennith Thompson,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Philip Paul,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Ray Johnson,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Barry H. Corey,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Hannah Lee,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Henry Riady,Trustee,Biola University,,Biola BA; USC MCM,152479009.0,110097.0,True,,,,Trustee
2018,Rev. Bryan Loritts,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,"Wayne B. Lowell, CPA",Chair,Biola University,,UC Irvine MBA,152479009.0,110097.0,True,,,,Board President
2018,Michael Maples,Vice Chair,Biola University,,San Jose State BSBA; Bethel Sem MDiv,152479009.0,110097.0,True,,,,Board Vice President
2018,Dr. Al Mijares,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Allan Kavalich,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Carol Hawkins,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Becky Andrews,Trustee,Biola University,,,152479009.0,110097.0,True,,,,Trustee
2018,Dr. David Gyertson,Trustee,Biola University,,Michigan State PhD,152479009.0,110097.0,True,,,,Trustee
2018,William F. Connell,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,Rev. Nicholas A. Sannella,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,John F. Fish,Trustee,Boston College,,Bowdoin AB,103531236.0,164924.0,True,,,,Trustee
2018,"Father Michael E. Engh, S.J",Trustee,Boston College,,Loyola U (Los Angeles) 1972 BA; Gonzaga 1976 MA; Jesuit Berkeley 1982 MDiv; Wisconsin 1987 PhD,103531236.0,164924.0,True,,,,Trustee
2018,Philip W. Schiller,Trustee,Boston College,,Boston Col 1982 BS,103531236.0,164924.0,True,,,,Trustee
2018,Paul R. Coulson,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,Michaela Murphy Hoag,Trustee,Boston College,,Boston Col 1986,103531236.0,164924.0,True,,,,Trustee
2018,Leo J. Corcoran,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,"Robert J. Cooney, Jr",Trustee,Boston College,,Boston Col 1974 BA; Loyola U (Chicago) 1978 JD,103531236.0,164924.0,True,,,,Trustee
2018,"John M. Connors, Jr",Trustee,Boston College,,Boston Col 1963,103531236.0,164924.0,True,,,,Trustee
2018,"Charles I. Clough, Jr",Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,Patrick T. Stokes,Trustee,Boston College,,Boston Col 1964 BA: Columbia 1966 MBA,103531236.0,164924.0,True,,,,Trustee
2018,"Joseph L. ""Jay"" Hooley III",Vice Chair,Boston College,,Boston Col 1979 BS,103531236.0,164924.0,True,,,,Board Vice President
2018,D. Scott Brown,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,Karen Izzi Bristing,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,Kathleen Flatley Ix,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,"Michael D. ""Mike"" White",Trustee,Boston College,,Boston Col 1974 BA; Johns Hopkins MA,103531236.0,164924.0,True,,,,Trustee
2018,Robert J. Morrissey,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,Elizabeth W. Vanderslice.,Trustee,Boston College,,Boston Col 1986; Harvard 1992 MBA,103531236.0,164924.0,True,,,,Trustee
2018,Ralph C. Stayer,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,"Marianne D. Short, Esq.",Trustee,Boston College,,Newton Col Sacred Heart 1973 BA; Boston U 1976 JD,103531236.0,164924.0,True,,,,Trustee
2018,Patrick Carney,Trustee,Boston College,,Boston Col 1970,103531236.0,164924.0,True,,,,Trustee
2018,Susan Martinelli Shea,Secretary,Boston College,,,103531236.0,164924.0,True,,,,Other Board Member
2018,The Honorable Darcel D. Clark,Trustee,Boston College,,Boston Col 1983 BA; Howard U 1986 JD,103531236.0,164924.0,True,,,,Trustee
2018,David P. O'Connor,Trustee,Boston College,,Boston Col 1986 BS; NYU MS,103531236.0,164924.0,True,,,,Trustee
2018,William S. McKiernan,Trustee,Boston College,,Boston Col 1978,103531236.0,164924.0,True,,,,Trustee
2018,"Robert L. Keane, S.J",Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,Steven M. Barry,Trustee,Boston College,,Boston Col 1985,103531236.0,164924.0,True,,,,Trustee
2018,Patricia Lynott Bonan,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,William J. Geary,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,"Rev. William P. Leahy, SJ",Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,Peter S. Lynch,Trustee,Boston College,,Boston Col 1965 BA: Pennsylvania 1968 MBA,103531236.0,164924.0,True,,,,Trustee
2018,"Matt Malone, S.J",Trustee,Boston College,,UMass (Amherst) 1994 BA; Fordham 2007 MPhil; U Catholique Louvain 2012 STB; U London 2012 BD,103531236.0,164924.0,True,,,,Trustee
2018,"Rev. Douglas W. Marcouiller, S.J.",Trustee,Boston College,,Princeton 1975 AB; Yale 1978 MA; Weston Jesuit 1986 MDiv; Texas 1994 PhD,103531236.0,164924.0,True,,,,Trustee
2018,Peter K. Markell,Chair,Boston College,,,103531236.0,164924.0,True,,,,Board President
2018,Carmine Martignetti,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,David M. McAuliffe,Trustee,Boston College,,Boston Col 1971 BA; Harvard 1974 MBA,103531236.0,164924.0,True,,,,Trustee
2018,Kathleen M. McGillycuddy,Trustee,Boston College,,Newton Col Sacred Heart 1971,103531236.0,164924.0,True,,,,Trustee
2018,Denise M. Morrison,Trustee,Boston College,,Boston Col 1975 BS,103531236.0,164924.0,True,,,,Trustee
2018,"Rev. Daniel S. Hendrickson, S.J",Trustee,Boston College,,Marquette BA; Fordham MA; Santa Clara U MDiv; Columbia PhD,103531236.0,164924.0,True,,,,Trustee
2018,"Alfred F. ""Al"" Kelly, Jr.",Trustee,Boston College,,"Iona 1980 BA, 1981 MBA",103531236.0,164924.0,True,,,,Trustee
2018,Navyn Salem,Trustee,Boston College,,Boston Col 1994,103531236.0,164924.0,True,,,,Trustee
2018,"Stephen J. ""Steve"" Pemberton",Trustee,Boston College,,Boston Col 1989 BA,103531236.0,164924.0,True,,,,Trustee
2018,Frank E. Previte,Trustee,Boston College,,Boston Col 1965,103531236.0,164924.0,True,,,,Trustee
2018,Michael H. Devlin II,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,Claudia Henao de la Cruz,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,John C. Morrissey Ill,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,Kathleen Powers Haley,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,David T. Griffith,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,Janice Gipson,Trustee,Boston College,,Boston Col 1977,103531236.0,164924.0,True,,,,Trustee
2018,Mario J. Gabelli,Trustee,Boston College,,Fordham 1965 BS; Columbia 1967 MBA,103531236.0,164924.0,True,,,,Trustee
2018,Christian W. E. Haub,Trustee,Boston College,,,103531236.0,164924.0,True,,,,Trustee
2018,Peter T. Paul,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2018,Ruth A. Moorman,Ex Officio Trustee,Boston University,,,111088046.0,164988.0,True,,,,"Trustee, Ex Officio"
2018,Ryan K. Roth Gallo,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2018,Sandra A. Frazier,Trustee,Boston University,,Hollins Col 1994; Boston U 2001,111088046.0,164988.0,True,,,,Trustee
2018,Malek Sukkar,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2018,"Dr. Maurice R. Ferre, MD",Trustee,Boston University,,"Boston U 1981 MD, 1992 MPH",111088046.0,164988.0,True,,,,Trustee
2018,Ahmass L. Fakahany,Trustee,Boston University,,Boston U 1979 BS; Columbia 1981 MBA,111088046.0,164988.0,True,,,,Trustee
2018,"J. Kenneth Menges, Jr.",Vice Chairman,Boston University,,Boston U 1979 BSBA; Harvard 1982 JD,111088046.0,164988.0,True,,,,Board Vice President
2018,Alicia C. Mullen,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2018,Sharon G. Ryan,Trustee,Boston University,,Boston U 1970,111088046.0,164988.0,True,,,,Trustee
2018,Carol N. Fulp,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2018,"C. A. ""Lance"" Piccolo",Trustee,Boston University,,Boston U 1962 BS,111088046.0,164988.0,True,,,,Trustee
2018,Allen I. Questrom,Trustee,Boston University,,Boston U 1964 BS,111088046.0,164988.0,True,,,,Trustee
2018,"Richard D. ""Rick"" Reidy",Trustee,Boston University,,Boston U 1982,111088046.0,164988.0,True,,,,Trustee
2018,Hugo X. Shong,Trustee,Boston University,,Boston U 1987 MS,111088046.0,164988.0,True,,,,Trustee
